country,country_code,market,suburb,host_neighbourhood,street,government_area,_id,name,house_rules,room_type,price,property_type,bedrooms,beds,bed_type,bathrooms,accommodates,extra_people,guests_included,amenities,latitude,longitude,is_location_exact,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,cancellation_policy,cleaning_fee,review_scores,host_id,host_name,host_location,number_of_reviews,host_listings_count,host_total_listings_count,host_response_time,host_response_rate,host_is_superhost,host_identity_verified
Hong Kong,HK,Hong Kong,Not Specified,Not Specified,"Shatin , Hong Kong, Hong Kong",Tsuen Wan,10624493,Cozy apartment 3 mins TAIWAI Subway,Just keep the apartment clean and tidy.,Entire home/apt,801,Apartment,2,2,Real Bed,2,5,0,1,"Air conditioning', 'Elevator', 'Essentials', 'Family/kid friendly', 'Hangers', 'Kitchen', 'Laptop friendly workspace', 'Pool', 'Smoking allowed', 'Washer', 'Wheelchair accessible'",22.40547,114.12074,No,7,365,0,0,0,0,flexible,0,0,19543283,Naomi,Hong Kong,0,1,1,Not Specified,Not Specified,No,No
Hong Kong,HK,Hong Kong,Central & Western District,Sheung Wan,"Sheung Wan, Hong Kong Island, Hong Kong",Central & Western,10659534,Beautiful 1 Bedroom Apartment,Please treat the house and its content as you would expect someone to treat your own.,Entire home/apt,997,Apartment,1,1,Real Bed,1,2,0,1,"Air conditioning', 'Buzzer/wireless intercom', 'Essentials', 'Kitchen', 'Laptop friendly workspace', 'Washer', 'Wifi'",22.28351,114.15241,Yes,2,1125,0,0,0,0,strict_14_with_grace_period,500,95,36481278,Mai-Britt,Hong Kong,10,1,1,within a few hours,100,No,No
Hong Kong,HK,Hong Kong,Mid-Levels,Soho,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,10816768,Spacious 2 Bedroom: Soho/Escalator,"We're sure you will have a wonderful stay in this very exciting neighbourhood.  Although our walls are pretty thick, please respect our neighbours and be quiet, particularly when you are in the hallway coming and going. Please do not use linens and towels other than what are provided for you. This may incur an additional charge for laundry services. Please also keep the place clean and tidy. There is a large garbage/rubbish bin in the stairwell. Extra garbage bags are under the sink. If you would like to recycle, you can take recyclables down one escalator to the seperation bins.",Entire home/apt,1703,Apartment,2,3,Real Bed,1,5,100,4,"Air conditioning', 'Bed linens', 'Cable TV', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Heating', 'High chair', 'Hot water', 'Iron', 'Keypad', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Oven', 'Pack â€™n Play/travel crib', 'Pets allowed', 'Refrigerator', 'Self check-in', 'Shampoo', 'Smoke detector', 'Stove', 'TV', 'Washer', 'Wifi'",22.28028,114.15315,Yes,2,1125,4,10,30,108,moderate,400,99,56006867,Tara,Hong Kong,86,1,1,within an hour,100,Yes,No
Hong Kong,HK,Hong Kong,Quarry Bay,Not Specified,"Quarry Bay, Hong Kong Island, Hong Kong",Eastern,10839801,Room w private toilet 3 min to MTR!,no rules,Private room,447,Condominium,1,1,Real Bed,1,2,0,2,"24-hour check-in', 'Air conditioning', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'First aid kit', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Private entrance', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi'",22.29099,114.20854,No,2,30,19,22,50,140,strict_14_with_grace_period,300,97,13416742,Joanna,Hong Kong,72,3,3,within an hour,100,No,No
Hong Kong,HK,Hong Kong,Yau Tsim Mong,Tai Kok Sui,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,10839973,å‚³çµ±é¦™æ¸¯æˆ¿é—´ - å¹²å‡€æ•´æ´äº¤é€šä¾¿åˆ©çš„äºŒäººæˆ¿é—´,no rules,Private room,2748,Apartment,1,1,Real Bed,1,2,0,1,"Air conditioning', 'Elevator', 'Essentials', 'Fire extinguisher', 'Lock on bedroom door', 'Shampoo', 'Smoke detector', 'TV', 'Wifi'",22.308,114.16558,Yes,1,1125,30,60,85,360,flexible,0,0,43392680,Chuiying,HK,0,6,6,within an hour,100,No,Yes
Hong Kong,HK,Hong Kong,Sheung Wan,Downtown Vancouver,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,10840938,Spacious 3bdrm. Artsy and Perfect Location!,No parties or loud music after 10 No smoking inside  Take care of my place as ur own  Be nice and respectful to the neighbours around :),Entire home/apt,1146,Apartment,3,3,Real Bed,1,5,60,4,"24-hour check-in', 'Air conditioning', 'Cable TV', 'Hair dryer', 'Hangers', 'Heating', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Shampoo', 'TV', 'Wifi'",22.28582,114.15202,Yes,2,1125,7,24,47,306,strict_14_with_grace_period,285,87,930612,Melanie,"Seattle, Washington, United States",125,5,5,within a few hours,100,No,No
Hong Kong,HK,Hong Kong,Central & Western District,Not Specified,"Sheung Wan, Hong Kong Island, Hong Kong",Central & Western,10893326,Designer Apartment in Sheung Wan,no rules,Entire home/apt,1484,Apartment,1,1,Real Bed,1,2,0,1,"Air conditioning', 'Cable TV', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Iron', 'Kitchen', 'Shampoo', 'TV', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_50'",22.28354,114.14881,No,1,1125,0,0,0,0,strict_14_with_grace_period,300,98,9479239,Maria,Hong Kong,18,1,1,within an hour,100,No,No
Hong Kong,HK,Hong Kong,Eastern District,Mong Kok,"é“œé”£æ¹¾, é¦™æ¸¯å²›, Hong Kong",Wan Chai,10911771,causeway bay MTR+Tidy Quad room&YT,"No smoking, let we have good air environment; Prohibit party, please don't shout loudly, affect other passengers to rest; Ban altered painting on the wall; Let us together love family, make every hotel can enjoy clean comfortable comfortable!",Private room,597,Apartment,1,3,Real Bed,1,4,0,1,"24-hour check-in', 'Air conditioning', 'Cable TV', 'Doorman', 'Elevator', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'Hair dryer', 'Hangers', 'Internet', 'Lock on bedroom door', 'Shampoo', 'Smoke detector', 'TV', 'Wifi'",22.28186,114.18651,Yes,1,2147483647,0,0,0,32,strict_14_with_grace_period,0,76,52473150,Danny,Hong Kong,15,29,29,within an hour,97,No,Yes
Hong Kong,HK,Hong Kong,Jordan,Jordan,"ä¹é¾, ä¹é¾, Hong Kong",Yau Tsim Mong,10977704,Bright PrivateRm 1 min to JordanMTR,no rules,Private room,447,Hostel,1,1,Real Bed,1,1,0,1,"Air conditioning', 'Bed linens', 'Elevator', 'Essentials', 'Fire extinguisher', 'Hair dryer', 'Hangers', 'Hot water', 'Iron', 'Keypad', 'Laptop friendly workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Self check-in', 'Shampoo', 'Smoke detector', 'Wifi'",22.30549,114.17127,No,2,1125,9,32,62,62,strict_14_with_grace_period,50,96,56949831,Sam,Hong Kong,203,22,22,within an hour,100,Yes,No
Hong Kong,HK,Hong Kong,Yau Tsim Mong,Jordan,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,11055163,Room 1 near Jordan Mtr station 1min,no rules,Private room,400,Apartment,1,1,Real Bed,1,2,0,1,"Air conditioning', 'Bed linens', 'Cable TV', 'Carbon monoxide detector', 'Elevator', 'Essentials', 'Ethernet connection', 'Extra pillows and blankets', 'Family/kid friendly', 'Fire extinguisher', 'Hair dryer', 'Hangers', 'Hot water', 'Keypad', 'Lock on bedroom door', 'Long term stays allowed', 'Luggage dropoff allowed', 'Self check-in', 'Shampoo', 'Smoke detector', 'Smoking allowed', 'TV', 'Wifi'",22.30612,114.17237,Yes,1,1125,0,26,56,236,strict_14_with_grace_period,50,88,45448833,Tungshing,"Kowloon, Hong Kong",105,7,7,within an hour,100,No,Yes
Hong Kong,HK,Hong Kong,Tsim Sha Tsui,Tsim Sha Tsui,"é¦™æ¸¯, ä¹é¾, Hong Kong",Yau Tsim Mong,11093339,Newly and comfortable apt,no rules,Entire home/apt,463,Condominium,0,1,Real Bed,1,2,80,2,"Air conditioning', 'Cable TV', 'Doorman', 'Elevator', 'Essentials', 'First aid kit', 'Hair dryer', 'Internet', 'Iron', 'Kitchen', 'Shampoo', 'TV', 'Wheelchair accessible', 'Wifi'",22.29643,114.17545,No,1,1125,2,10,21,272,strict_14_with_grace_period,120,94,37031267,Michelle&May,Hong Kong,206,9,9,within an hour,98,No,Yes
Hong Kong,HK,Hong Kong,Yau Tsim Mong,Jordan,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,11095139,Room 3 near Jardan mtr station 1min,no rules,Private room,298,Apartment,1,1,Real Bed,1,2,0,1,"Air conditioning', 'Bed linens', 'Carbon monoxide detector', 'Elevator', 'Essentials', 'Ethernet connection', 'Extra pillows and blankets', 'Family/kid friendly', 'Fire extinguisher', 'Hair dryer', 'Hangers', 'Hot water', 'Keypad', 'Lock on bedroom door', 'Long term stays allowed', 'Luggage dropoff allowed', 'Self check-in', 'Shampoo', 'Smoke detector', 'Smoking allowed', 'TV', 'Wifi'",22.30515,114.17242,Yes,1,1125,23,53,83,173,strict_14_with_grace_period,50,89,45448833,Tungshing,"Kowloon, Hong Kong",139,7,7,within an hour,100,No,Yes
Hong Kong,HK,Hong Kong,Jordan,Jordan,"ä¹é¾, ä¹é¾, Hong Kong",Yau Tsim Mong,11098708,Convenient & Cozy Private Rm@Jordan,no rules,Private room,424,Apartment,1,1,Real Bed,1,1,0,1,"24-hour check-in', 'Air conditioning', 'Bed linens', 'Elevator', 'Essentials', 'Fire extinguisher', 'Hair dryer', 'Hangers', 'Hot water', 'Iron', 'Laptop friendly workspace', 'Lock on bedroom door', 'Shampoo', 'Smoke detector', 'Wifi'",22.30692,114.17106,No,2,1125,6,27,57,57,strict_14_with_grace_period,50,97,56949831,Sam,Hong Kong,211,22,22,within an hour,100,Yes,No
Hong Kong,HK,Hong Kong,Not Specified,Not Specified,"Sai Kung District, New Territories, Hong Kong",Sai Kung,11145180,Clean room in quiet area,no rules,Private room,188,Apartment,1,1,Real Bed,1,1,0,1,"24-hour check-in', 'Air conditioning', 'Bed linens', 'Buzzer/wireless intercom', 'Doorman', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'Fire extinguisher', 'Hangers', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Other pet(s)', 'Pets live on this property', 'Smoke detector', 'TV', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50'",22.31752,114.25746,No,1,365,0,0,0,92,moderate,0,92,57929069,Tim,"New Territories, Hong Kong",27,2,2,within an hour,100,No,Yes
Hong Kong,HK,Hong Kong,Wan Chai District,Happy Valley,"Hong Kong, Hong Kong, Hong Kong",Wan Chai,11194486,Lovely room in Caueway Bay!,no rules,Private room,353,Apartment,1,1,Real Bed,1,2,0,1,"24-hour check-in', 'Air conditioning', 'Elevator', 'Essentials', 'Fire extinguisher', 'Hair dryer', 'Internet', 'Kitchen', 'Lock on bedroom door', 'TV', 'Wifi'",22.27681,114.18233,Yes,1,1125,0,0,0,0,flexible,0,0,58284747,Julia,HK,0,1,1,Not Specified,Not Specified,No,No
Hong Kong,HK,Hong Kong,Yau Tsim Mong,Causeway Bay,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,11264406,"Mongkok Luxury Studio, New Reno *4A","HOUSE RULES: *NO SMOKING allowed within the premises at any time whatsoever. *This apartment can not be used for PARTIES at any time  *If you want to bring a pet please ask first, certain exceptions may apply but for the most part pets are not preferred. If any of the above rules are broken you could lose your security deposit and be charged additional amounts. Please be aware of this.",Entire home/apt,298,Apartment,0,1,Real Bed,1,1,0,1,"24-hour check-in', 'Air conditioning', 'Dryer', 'Heating', 'Internet', 'Kitchen', 'TV', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50'",22.31915,114.16984,Yes,60,1125,0,0,0,42,strict_14_with_grace_period,240,100,14861546,Tane Residence,Hong Kong,1,92,92,within a day,100,No,No
Hong Kong,HK,Hong Kong,Central & Western District,Sheung Wan,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,1127954,Conveniently located apartment,We would trust that you would treat our home as you would expect yours to be treated and to leave it in a clean and tidy state. Enjoy your trip to HK!,Entire home/apt,793,Apartment,1,1,Real Bed,1,2,0,1,"Air conditioning', 'Dryer', 'Elevator', 'Kitchen', 'TV', 'Washer'",22.28352,114.15076,Yes,3,1125,0,0,0,0,moderate,0,0,6188776,Jayme,Hong Kong,1,1,1,Not Specified,Not Specified,No,No
Hong Kong,HK,Hong Kong,Central & Western District,Sai Ying Pun,"HK, Hong Kong Island, Hong Kong",Central & Western,11305966,NEW FLAT + PRIVATE ROOFTOP IN SAY YING PUN,"Please follow, thanks: 1. Smoke only in the terrace. 2. Take ur shoes in the entrance of bedrooms. 3. Keep the house clean and tidy. 4. Enjoy Like at Home!",Entire home/apt,903,Apartment,2,2,Real Bed,1,5,100,3,"Air conditioning', 'Cable TV', 'Essentials', 'First aid kit', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Pets allowed', 'Shampoo', 'Smoking allowed', 'TV', 'Washer', 'Wifi'",22.28737,114.14238,Yes,4,1125,0,0,0,0,strict_14_with_grace_period,0,90,20204555,Jorge,Hong Kong,3,3,3,within a few hours,100,No,Yes
Hong Kong,HK,Hong Kong,Yau Tsim Mong,Mong Kok,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,11444539,Twin Room With Window,æ™šä¸Š10é»žå¾Œè«‹ä¿æŒå®‰éœ(PLEASE BE QUITE AFTER 10.PM),Private room,283,Bed and breakfast,1,2,Real Bed,1,2,100,1,"Air conditioning', 'Bed linens', 'Building staff', 'Carbon monoxide detector', 'Cleaning before checkout', 'Doorman', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'Fire extinguisher', 'Hair dryer', 'Hangers', 'Hot water', 'Internet', 'Laptop friendly workspace', 'Lock on bedroom door', 'Long term stays allowed', 'Luggage dropoff allowed', 'Refrigerator', 'Safety card', 'Self check-in', 'Shampoo', 'Smoke detector', 'TV', 'Wifi'",22.31871,114.17082,Yes,4,365,23,53,75,75,strict_14_with_grace_period,0,95,38038584,Jim,é¦™æ¸¯ä¹é¾æ—ºè§’èŠ±åœ’è¡—,38,15,15,within an hour,100,No,No
Hong Kong,HK,Hong Kong,Causeway Bay,Causeway Bay,"Tai Hang (Causeway Bay), Hong Kong Island, Hong Kong",Wan Chai,11533406,Tai Hang (Causeway Bay) Sunny Aprt',"Appreciate no smoking inside the building. I've never had a problem in my 8 years of hosting this apartment - all guests have been extrememly respectful of the space and items in it. Few details to help maintain the 'pest free' and comfort of my home: 1. Please keep the 3 sink holes covered & closed when not in use.  I have no cockroaches etc and ask that drains remain covered to ensure my home remains this way. 2. Walter filter. Water is drinkable from the tap. If you choose to use the filter - please ensure it is only filtered with COLD water. The hot water ruins the filter. 3. Hot water: please leave OFF when not in use - prevents high power costs. It is electric so it'll need 3-5 minutes to hear prior to a shower  4: When going out for the day, or leaving, please ensure the following is turned off: water heater, air-conditioners, lights & coffee machine. (& sink holes closed/covered) 5. When leaving, please ensure the door is locked (seems crazy, but many forget this!)",Entire home/apt,761,Apartment,2,2,Real Bed,1,3,200,3,"Air conditioning', 'Cable TV', 'Essentials', 'Hangers', 'Host greets you', 'Internet', 'Iron', 'Kitchen', 'Smoke detector', 'TV', 'Wifi', 'translation missing: en.hosting_amenity_50'",22.27928,114.19243,Yes,2,1125,0,0,0,0,strict_14_with_grace_period,250,98,1946293,Su,"Auckland, Auckland, New Zealand",11,2,2,Not Specified,Not Specified,No,No
